,NUTS_ID_x,YYYY,KEY,HIT,SPE12_12,SPI12_12
2289,NO041,1979,NO0411979,0.0,-0.17236801981925964,-0.3385956585407257
2290,NO041,1980,NO0411980,0.0,-1.1423709392547607,-1.2032251358032229
2291,NO041,1981,NO0411981,0.0,-0.6472429633140564,-0.7285675406455994
2292,NO041,1982,NO0411982,0.0,0.1169215366244316,0.07286211103200912
2293,NO041,1983,NO0411983,0.0,-0.31534963846206665,-0.4424808621406555
2294,NO041,1984,NO0411984,0.0,-0.7621965408325195,-0.8051276803016663
2295,NO041,1985,NO0411985,0.0,-0.3961102366447449,-0.6096207499504089
2296,NO041,1986,NO0411986,0.0,0.12309280782938005,0.05762575566768646
2297,NO041,1987,NO0411987,0.0,-0.9510670900344848,-1.022953987121582
2298,NO041,1988,NO0411988,0.0,0.5279578566551208,0.5214652419090271
2299,NO041,1989,NO0411989,0.0,-1.3004024028778076,-1.2740634679794312
2300,NO041,1990,NO0411990,0.0,0.6604509353637695,0.6040502786636353
2301,NO041,1991,NO0411991,0.0,-1.0799616575241089,-1.1562178134918213
2302,NO041,1992,NO0411992,0.0,-0.6874947547912598,-0.7256085872650146
2303,NO041,1993,NO0411993,0.0,-1.0703752040863037,-1.1597727537155151
2304,NO041,1994,NO0411994,0.0,0.12956205010414126,-0.03024833090603352
2305,NO041,1995,NO0411995,0.0,-0.5483715534210205,-0.6367679238319397
2306,NO041,1996,NO0411996,0.0,-1.6360532045364382,-1.6330618858337402
2307,NO041,1997,NO0411997,0.0,-1.1646065711975098,-1.2165082693099976
2308,NO041,1998,NO0411998,0.0,0.3991513848304749,0.18187277019023892
2309,NO041,1999,NO0411999,0.0,1.0242925882339478,0.9414492845535278
2310,NO041,2000,NO0412000,0.0,1.5387439727783203,1.5392264127731323
2311,NO041,2001,NO0412001,0.0,-0.7747846841812134,-0.8684362769126892
2312,NO041,2002,NO0412002,0.0,-0.3870218694210053,-0.5214214324951172
2313,NO041,2003,NO0412003,0.0,-0.6525368094444275,-0.6764435172080994
2314,NO041,2004,NO0412004,0.0,0.2453758716583252,0.17854535579681394
2315,NO041,2005,NO0412005,0.0,-1.1787455081939695,-1.239215612411499
2316,NO041,2006,NO0412006,0.0,0.6592705845832825,0.6983132362365723
2317,NO041,2007,NO0412007,0.0,-0.6464772224426271,-0.7833380103111267
2318,NO041,2008,NO0412008,0.0,0.8188671469688416,0.8898584246635437
2319,NO041,2009,NO0412009,0.0,-0.3842706978321075,-0.3974648714065552
2320,NO041,2010,NO0412010,0.0,-2.7221784591674805,-2.626619815826416
2321,NO041,2011,NO0412011,0.0,0.5156365036964417,0.4519686102867127
2322,NO041,2012,NO0412012,0.0,0.28258052468299866,0.14281105995178225
2323,NO042,1970,NO0421970,0.0,-0.9715434908866882,-0.9619953036308287
2324,NO042,1971,NO0421971,0.0,-2.0562388896942143,-1.8464111089706419
2325,NO042,1972,NO0421972,0.0,-1.1704145669937134,-1.0792303085327148
2326,NO042,1973,NO0421973,0.0,-1.7427372932434082,-1.570446491241455
2327,NO042,1974,NO0421974,0.0,-0.12030330300331114,0.14508473873138428
2328,NO042,1975,NO0421975,0.0,-0.9772395491600036,-0.7818461060523987
2329,NO042,1976,NO0421976,0.0,-2.020694732666016,-1.9125562906265257
2330,NO042,1977,NO0421977,0.0,-0.5887320041656494,-0.5190384984016418
2331,NO042,1978,NO0421978,0.0,-1.2480013370513916,-1.2775415182113647
2332,NO042,1979,NO0421979,0.0,0.16011393070220947,0.04414380341768265
2333,NO042,1980,NO0421980,0.0,-1.1681143045425415,-1.2457252740859983
2334,NO042,1981,NO0421981,0.0,-0.3461940288543701,-0.4026421904563904
2335,NO042,1982,NO0421982,0.0,0.26687338948249817,0.2722516357898712
2336,NO042,1983,NO0421983,0.0,-0.1880784034729004,-0.2970227897167206
2337,NO042,1984,NO0421984,0.0,-1.00219464302063,-1.0783770084381104
2338,NO042,1985,NO0421985,0.0,-0.817604660987854,-0.9289640188217164
2339,NO042,1986,NO0421986,0.0,0.3704022467136383,0.3068041801452637
2340,NO042,1987,NO0421987,0.0,-1.202844738960266,-1.2981793880462646
2341,NO042,1988,NO0421988,0.0,0.3678993582725525,0.3567526638507843
2342,NO042,1989,NO0421989,0.0,-0.6164228320121765,-0.6410713195800781
2343,NO042,1990,NO0421990,0.0,1.5614582300186155,1.675090789794922
2344,NO042,1991,NO0421991,0.0,-0.7242591381072998,-0.7736369371414185
2345,NO042,1992,NO0421992,0.0,-0.3322221040725708,-0.3007454872131348
2346,NO042,1993,NO0421993,0.0,-1.1741836071014404,-1.2832508087158203
2347,NO042,1994,NO0421994,0.0,0.14952756464481354,0.031157018616795536
2348,NO042,1995,NO0421995,0.0,-0.7120674252510071,-0.7123939394950867
2349,NO042,1996,NO0421996,0.0,-1.7945706844329834,-1.8395431041717532
2350,NO042,1997,NO0421997,0.0,-0.6630538702011108,-0.7360092997550964
2351,NO042,1998,NO0421998,0.0,0.1912921518087387,0.02630401216447353
2352,NO042,1999,NO0421999,0.0,0.9400333166122437,0.9509671926498412
2353,NO042,2000,NO0422000,0.0,1.8833341598510744,1.8809443712234497
2354,NO042,2001,NO0422001,0.0,-0.7108574509620667,-0.7423923015594482
2355,NO042,2002,NO0422002,0.0,-0.7741132974624634,-0.7074957489967346
2356,NO042,2003,NO0422003,0.0,-0.7552051544189453,-0.8011193275451659
2357,NO042,2004,NO0422004,0.0,0.5336465835571289,0.4108593463897705
2358,NO042,2005,NO0422005,0.0,-0.9303110241889954,-0.9780426025390624
2359,NO042,2006,NO0422006,0.0,0.7535393834114075,0.7926778793334961
2360,NO042,2007,NO0422007,0.0,-0.3150467276573181,-0.4340392053127289
2361,NO042,2008,NO0422008,0.0,0.9656826853752136,1.0650250911712646
2362,NO042,2009,NO0422009,0.0,-0.20056292414665225,-0.231374129652977
2363,NO042,2010,NO0422010,0.0,-2.757099866867065,-2.7075982093811035
2364,NO042,2011,NO0422011,0.0,0.9195388555526732,0.8463353514671326
2365,NO042,2012,NO0422012,0.0,0.07959923148155212,-0.028151176869869232
2366,NO043,1970,NO0431970,0.0,-0.8696785569190979,-0.8460903167724609
2367,NO043,1971,NO0431971,0.0,-0.6135821938514711,-0.6158121228218079
2368,NO043,1972,NO0431972,0.0,-1.1671502590179443,-1.0709882974624634
2369,NO043,1973,NO0431973,0.0,-0.7604019045829773,-0.6652783155441284
2370,NO043,1974,NO0431974,0.0,-0.36458081007003773,-4.957065175403841e-05
2371,NO043,1975,NO0431975,0.0,-1.1603976488113403,-1.1572607755661009
2372,NO043,1976,NO0431976,0.0,-2.2665774822235107,-2.304717540740967
2373,NO043,1977,NO0431977,0.0,-1.0844569206237793,-1.0927163362503052
2374,NO043,1978,NO0431978,0.0,-1.2087358236312866,-1.2480467557907104
2375,NO043,1979,NO0431979,0.0,-0.20002895593643188,-0.3488275706768036
2376,NO043,1980,NO0431980,0.0,-0.9260510206222534,-0.9942240715026855
2377,NO043,1981,NO0431981,0.0,-0.33172428607940674,-0.443229466676712
2378,NO043,1982,NO0431982,0.0,0.06653385609388351,0.0010787138016894462
2379,NO043,1983,NO0431983,0.0,0.8465303778648376,0.7985601425170898
2380,NO043,1984,NO0431984,0.0,-1.5089370012283323,-1.612687349319458
2381,NO043,1985,NO0431985,0.0,-1.233265399932861,-1.432339072227478
2382,NO043,1986,NO0431986,0.0,0.4479047358036041,0.4360493719577789
2383,NO043,1987,NO0431987,0.0,-1.6118096113204956,-1.7253726720809937
2384,NO043,1988,NO0431988,0.0,-0.2497253566980362,-0.2343975305557251
2385,NO043,1989,NO0431989,0.0,0.0764475166797638,0.04065462946891785
2386,NO043,1990,NO0431990,0.0,1.3916308879852295,1.3282983303070068
2387,NO043,1991,NO0431991,0.0,-0.17922130227088928,-0.1624733805656433
2388,NO043,1992,NO0431992,0.0,1.250551700592041,1.3005187511444092
2389,NO043,1993,NO0431993,0.0,-1.6170721054077148,-1.8853286504745483
2390,NO043,1994,NO0431994,0.0,-0.3020283281803131,-0.2321518212556839
2391,NO043,1995,NO0431995,0.0,-0.2277715802192688,-0.2781275808811188
2392,NO043,1996,NO0431996,0.0,-1.8099569082260127,-1.920321583747864
2393,NO043,1997,NO0431997,0.0,-0.3511315584182739,-0.2563513517379761
2394,NO043,1998,NO0431998,0.0,0.24318011105060575,0.10839881002902983
2395,NO043,1999,NO0431999,0.0,0.6180711984634399,0.6843620538711548
2396,NO043,2000,NO0432000,0.0,0.3353714644908905,0.38463926315307617
2397,NO043,2001,NO0432001,0.0,-1.0103505849838257,-1.0451817512512207
2398,NO043,2002,NO0432002,0.0,-1.2698566913604736,-1.3459882736206057
2399,NO043,2003,NO0432003,0.0,-0.3667825758457184,-0.4285269975662232
2400,NO043,2004,NO0432004,0.0,0.34461021423339844,0.2657324969768524
2401,NO043,2005,NO0432005,0.0,-0.0009987717494368553,-0.02953919395804405
2402,NO043,2006,NO0432006,0.0,-0.05753151699900628,-0.034274790436029434
2403,NO043,2007,NO0432007,0.0,0.44369399547576893,0.4649429619312286
2404,NO043,2008,NO0432008,0.0,0.4978688061237335,0.5176646113395691
2405,NO043,2009,NO0432009,0.0,-0.6333207488059998,-0.6652020215988159
2406,NO043,2010,NO0432010,0.0,-2.6117589473724365,-2.660652875900269
2407,NO043,2011,NO0432011,0.0,1.3576631546020508,1.2431135177612305
2408,NO043,2012,NO0432012,0.0,0.10293269902467728,0.03914415091276169
2409,NO051,1970,NO0511970,0.0,-1.6050573587417605,-1.4843963384628296
2410,NO051,1971,NO0511971,0.0,-0.06856343895196915,0.016172315925359726
2411,NO051,1972,NO0511972,0.0,-1.425525188446045,-1.270348072052002
2412,NO051,1973,NO0511973,0.0,-0.9657000303268432,-0.7349991202354431
2413,NO051,1974,NO0511974,0.0,-0.7785815000534058,-0.6524091362953186
2414,NO051,1975,NO0511975,0.0,-1.2505601644515991,-1.246892333030701
2415,NO051,1976,NO0511976,0.0,-2.2171692848205566,-2.42995285987854
2416,NO051,1977,NO0511977,0.0,-1.3554966449737549,-1.4796359539031982
2417,NO051,1978,NO0511978,0.0,-1.4688366651535034,-1.637155294418335
2418,NO051,1979,NO0511979,0.0,-0.2465071231126785,-0.3819807171821594
2419,NO051,1980,NO0511980,0.0,-0.92979097366333,-1.0378284454345703
2420,NO051,1981,NO0511981,0.0,-0.6408101916313171,-0.7352229356765747
2421,NO051,1982,NO0511982,0.0,-0.5889347791671753,-0.6550071835517883
2422,NO051,1983,NO0511983,0.0,0.7684276103973389,0.8144190311431885
2423,NO051,1984,NO0511984,0.0,-1.5663892030715942,-1.680382251739502
2424,NO051,1985,NO0511985,0.0,-0.983555793762207,-0.976180911064148
2425,NO051,1986,NO0511986,0.0,0.03529836982488632,-0.0976228043437004
2426,NO051,1987,NO0511987,0.0,-1.5781601667404177,-1.672798991203308
2427,NO051,1988,NO0511988,0.0,-0.4569289982318878,-0.5033435225486755
2428,NO051,1989,NO0511989,0.0,1.1290016174316406,1.0930571556091309
2429,NO051,1990,NO0511990,0.0,1.6619197130203247,1.5521163940429688
2430,NO051,1991,NO0511991,0.0,-0.725062906742096,-0.8113201856613159
2431,NO051,1992,NO0511992,0.0,0.8140063881874084,0.8071313500404358
2432,NO051,1993,NO0511993,0.0,-1.5271599292755127,-1.6497358083724976
2433,NO051,1994,NO0511994,0.0,-0.05402674525976181,0.05023278668522835
2434,NO051,1995,NO0511995,0.0,0.015107341110706331,0.10292211920022963
2435,NO051,1996,NO0511996,0.0,-2.317577123641968,-2.300860643386841
2436,NO051,1997,NO0511997,0.0,-0.4979115128517151,-0.3644581735134125
2437,NO051,1998,NO0511998,0.0,0.23701147735118866,0.20285066962242126
2438,NO051,1999,NO0511999,0.0,0.5400134921073914,0.5112667083740234
2439,NO051,2000,NO0512000,0.0,-0.4581823348999024,-0.4815910756587982
2440,NO051,2001,NO0512001,0.0,-1.30022132396698,-1.3697439432144165
2441,NO051,2002,NO0512002,0.0,-1.6154056787490845,-1.6100761890411377
2442,NO051,2003,NO0512003,0.0,-0.5589094161987305,-0.6723026633262634
2443,NO051,2004,NO0512004,0.0,-0.06273774802684784,-0.1172846108675003
2444,NO051,2005,NO0512005,0.0,0.33489158749580383,0.4049127399921417
2445,NO051,2006,NO0512006,0.0,-0.5988624691963196,-0.5945757031440735
2446,NO051,2007,NO0512007,0.0,0.3795045018196106,0.34175896644592285
2447,NO051,2008,NO0512008,0.0,-0.29616233706474304,-0.2471943348646164
2448,NO051,2009,NO0512009,0.0,-0.9646849036216736,-1.0118353366851809
2449,NO051,2010,NO0512010,0.0,-2.590313196182251,-2.381057977676392
2450,NO051,2011,NO0512011,0.0,1.0291523933410645,0.9853259325027466
2451,NO051,2012,NO0512012,0.0,-0.6778139472007751,-0.6926552653312683
2452,NO052,1970,NO0521970,0.0,-2.18588662147522,-2.0623612403869633
2453,NO052,1971,NO0521971,0.0,-0.6314064860343933,-0.5851967334747314
2454,NO052,1972,NO0521972,0.0,-1.803946614265442,-1.69346284866333
2455,NO052,1973,NO0521973,0.0,-1.1409471035003662,-1.00593364238739
2456,NO052,1974,NO0521974,0.0,-1.129054307937622,-0.98686945438385
2457,NO052,1975,NO0521975,0.0,-0.4056241810321808,-0.15073396265506744
2458,NO052,1976,NO0521976,0.0,-1.6584187746047974,-1.5262943506240845
2459,NO052,1977,NO0521977,0.0,-1.785802125930786,-1.7009776830673218
2460,NO052,1978,NO0521978,0.0,-0.6486589908599854,-0.6542261838912964
2461,NO052,1979,NO0521979,0.0,-0.8292676210403442,-0.8599316477775574
2462,NO052,1980,NO0521980,0.0,-1.0060220956802368,-0.9237517714500428
2463,NO052,1981,NO0521981,0.0,-1.2139045000076294,-1.1614770889282229
2464,NO052,1982,NO0521982,0.0,-1.3523880243301392,-1.4040392637252808
2465,NO052,1983,NO0521983,0.0,-0.022386599332094196,-0.10918212682008743
2466,NO052,1984,NO0521984,0.0,-1.7307784557342532,-1.8250857591629028
2467,NO052,1985,NO0521985,0.0,-0.7613561153411865,-0.7787166237831116
2468,NO052,1986,NO0521986,0.0,-1.3461118936538696,-1.589285135269165
2469,NO052,1987,NO0521987,0.0,-2.083128929138184,-2.2365636825561523
2470,NO052,1988,NO0521988,0.0,-0.5485200881958008,-0.5520882606506348
2471,NO052,1989,NO0521989,0.0,0.2734166979789734,0.259164035320282
2472,NO052,1990,NO0521990,0.0,1.9872629642486568,1.9536150693893437
2473,NO052,1991,NO0521991,0.0,-0.5866005420684814,-0.7082037925720215
2474,NO052,1992,NO0521992,0.0,0.684831440448761,0.6874624490737915
2475,NO052,1993,NO0521993,0.0,-0.6626213788986206,-0.6548951864242554
2476,NO052,1994,NO0521994,0.0,-0.1984962671995163,-0.2136849910020828
2477,NO052,1995,NO0521995,0.0,0.04364737495779991,0.025953695178031918
2478,NO052,1996,NO0521996,0.0,-2.4270493984222408,-2.4015092849731445
2479,NO052,1997,NO0521997,0.0,-0.19599540531635284,-0.21875950694084167
2480,NO052,1998,NO0521998,0.0,0.26465579867362976,0.204691082239151
2481,NO052,1999,NO0521999,0.0,0.3082864880561829,0.3173063099384308
2482,NO052,2000,NO0522000,0.0,-0.3160763084888458,-0.3720768392086029
2483,NO052,2001,NO0522001,0.0,-0.7265197634696959,-0.7742621302604675
2484,NO052,2002,NO0522002,0.0,-1.5800411701202393,-1.5344189405441284
2485,NO052,2003,NO0522003,0.0,-0.4251139760017395,-0.5211785435676575
2486,NO052,2004,NO0522004,0.0,0.15447577834129333,0.06730136275291443
2487,NO052,2005,NO0522005,0.0,0.8163750171661377,0.8093515634536743
2488,NO052,2006,NO0522006,0.0,-0.6236119866371155,-0.5690387487411499
2489,NO052,2007,NO0522007,0.0,0.8518104553222656,0.823171079158783
2490,NO052,2008,NO0522008,0.0,-0.2071485370397568,-0.184277817606926
2491,NO052,2009,NO0522009,0.0,-0.6705262064933777,-0.6825394630432129
2492,NO052,2010,NO0522010,0.0,-2.384049892425537,-2.148916244506836
2493,NO052,2011,NO0522011,0.0,0.8918465375900269,1.0842245817184448
2494,NO052,2012,NO0522012,1.0,-1.4623385667800903,-1.340757131576538
2495,NO053,1970,NO0531970,0.0,-1.9966018199920652,-2.371285915374756
2496,NO053,1971,NO0531971,0.0,0.22042113542556765,0.37858206033706665
2497,NO053,1972,NO0531972,0.0,-2.14184308052063,-2.231314182281494
2498,NO053,1973,NO0531973,0.0,1.040497660636902,1.1275482177734375
2499,NO053,1974,NO0531974,0.0,-1.9384536743164065,-1.8622000217437744
2500,NO053,1975,NO0531975,0.0,0.10893157869577408,0.4312731325626373
2501,NO053,1976,NO0531976,0.0,-1.3840683698654177,-1.377228856086731
2502,NO053,1977,NO0531977,0.0,-1.969987273216248,-2.1329069137573238
2503,NO053,1978,NO0531978,0.0,-0.564465343952179,-0.25289008021354675
2504,NO053,1979,NO0531979,0.0,-1.0916401147842407,-1.1751081943511963
2505,NO053,1980,NO0531980,0.0,-1.4436591863632202,-1.5322939157485962
2506,NO053,1981,NO0531981,0.0,-1.1872472763061523,-1.2830559015274048
2507,NO053,1982,NO0531982,0.0,-1.3085020780563354,-1.344997763633728
2508,NO053,1983,NO0531983,0.0,0.9294051527976991,1.0043666362762451
2509,NO053,1984,NO0531984,0.0,-1.6252270936965942,-1.8360671997070312
2510,NO053,1985,NO0531985,0.0,-0.17264112830162048,-0.21711671352386475
2511,NO053,1986,NO0531986,0.0,-0.6405827403068542,-0.7294694185256958
2512,NO053,1987,NO0531987,0.0,-1.0115760564804075,-1.117153882980347
2513,NO053,1988,NO0531988,0.0,-0.19225533306598666,-0.19324934482574466
2514,NO053,1989,NO0531989,0.0,0.6895713806152344,0.7204001545906067
2515,NO053,1990,NO0531990,0.0,0.5844997763633728,0.592021644115448
2516,NO053,1991,NO0531991,0.0,-0.07477019727230072,-0.09992898255586624
2517,NO053,1992,NO0531992,0.0,0.3481682538986206,0.39956963062286377
2518,NO053,1993,NO0531993,0.0,-0.7936182618141174,-0.8122058510780334
2519,NO053,1994,NO0531994,0.0,-0.4421338140964508,-0.5606533885002136
2520,NO053,1995,NO0531995,0.0,0.4029541015625,0.4006597697734833
2521,NO053,1996,NO0531996,0.0,-2.189533233642578,-2.274745464324951
2522,NO053,1997,NO0531997,0.0,0.2572663128376007,0.2880908846855164
2523,NO053,1998,NO0531998,0.0,0.1790710985660553,0.03342510014772415
2524,NO053,1999,NO0531999,0.0,-0.2771395444869995,-0.27922123670578003
2525,NO053,2000,NO0532000,0.0,-0.638760507106781,-0.7606403827667236
2526,NO053,2001,NO0532001,0.0,-0.0837453231215477,-0.1346483677625656
2527,NO053,2002,NO0532002,0.0,-1.5646317005157468,-1.5437626838684082
2528,NO053,2003,NO0532003,0.0,-0.2860642075538635,-0.233244851231575
2529,NO053,2004,NO0532004,0.0,-0.046407084912061684,0.16615013778209686
2530,NO053,2005,NO0532005,0.0,0.2894183397293091,0.4381483495235443
2531,NO053,2006,NO0532006,0.0,-1.1648513078689575,-0.9948592782020568
2532,NO053,2007,NO0532007,0.0,0.7484672069549559,0.7699829339981079
2533,NO053,2008,NO0532008,0.0,-0.4016708433628082,-0.2613843083381653
2534,NO053,2009,NO0532009,0.0,-0.8690600395202637,-0.838245153427124
2535,NO053,2010,NO0532010,0.0,-1.442044377326965,-1.367662787437439
2536,NO053,2011,NO0532011,0.0,0.2582482397556305,0.33746427297592163
2537,NO053,2012,NO0532012,0.0,-0.5921326279640198,-0.5609405040740967
2538,NO061,1970,NO0611970,0.0,-2.4367575645446777,-2.7902090549468994
2539,NO061,1971,NO0611971,0.0,-0.3373168408870697,-0.19180649518966675
2540,NO061,1972,NO0611972,0.0,-2.14631462097168,-2.3116304874420166
2541,NO061,1973,NO0611973,0.0,0.4068030714988709,0.42594262957572937
2542,NO061,1974,NO0611974,0.0,-2.209525346755981,-2.531552314758301
2543,NO061,1975,NO0611975,0.0,-0.6152712106704712,-0.06895503401756288
2544,NO061,1976,NO0611976,0.0,-2.6575160026550293,-1.886471152305603
2545,NO061,1977,NO0611977,0.0,-1.767849326133728,-1.8779425621032717
2546,NO061,1978,NO0611978,0.0,-1.2881006002426147,-1.194056749343872
2547,NO061,1979,NO0611979,0.0,-1.430117130279541,-1.7513930797576904
2548,NO061,1980,NO0611980,0.0,-1.443063735961914,-1.4879744052886963
2549,NO061,1981,NO0611981,0.0,-1.1607048511505127,-1.3059332370758057
2550,NO061,1982,NO0611982,0.0,-1.808614015579224,-2.104899406433105
2551,NO061,1983,NO0611983,0.0,0.8051179647445679,0.8201226592063904
2552,NO061,1984,NO0611984,0.0,-1.5028215646743774,-1.7921394109725952
2553,NO061,1985,NO0611985,0.0,-0.02475893497467041,0.0653068944811821
2554,NO061,1986,NO0611986,0.0,-1.3562098741531372,-1.2750743627548218
2555,NO061,1987,NO0611987,0.0,-0.2893832325935364,-0.5133657455444336
2556,NO061,1988,NO0611988,0.0,0.06207147240638732,0.10565689951181413
2557,NO061,1989,NO0611989,0.0,0.3425677716732025,0.2529571354389191
2558,NO061,1990,NO0611990,0.0,0.2838625907897949,0.08290626108646393
2559,NO061,1991,NO0611991,0.0,-0.6510170698165894,-1.1399070024490356
2560,NO061,1992,NO0611992,0.0,-0.014583715237677097,0.11342602223157885
2561,NO061,1993,NO0611993,0.0,-0.2982865273952484,-0.4620831608772278
2562,NO061,1994,NO0611994,0.0,-1.1951149702072144,-1.179998755455017
2563,NO061,1995,NO0611995,0.0,-0.7105177044868469,-0.9291530251502992
2564,NO061,1996,NO0611996,0.0,-1.957818388938904,-1.839041829109192
2565,NO061,1997,NO0611997,0.0,0.4788876473903656,0.486731231212616
2566,NO061,1998,NO0611998,0.0,0.1970631778240204,-0.002288993913680315
2567,NO061,1999,NO0611999,0.0,-0.3635928928852081,-0.3584074378013611
2568,NO061,2000,NO0612000,0.0,-0.9827051162719728,-1.164015531539917
2569,NO061,2001,NO0612001,0.0,0.039120078086853034,0.0030204008799046282
2570,NO061,2002,NO0612002,0.0,-1.7995836734771729,-1.6395151615142822
2571,NO061,2003,NO0612003,0.0,-0.417569100856781,-0.3201731741428375
2572,NO061,2004,NO0612004,0.0,-0.5043292641639711,-0.8009336590766907
2573,NO061,2005,NO0612005,0.0,-0.15027977526187894,0.04650423675775528
2574,NO061,2006,NO0612006,0.0,-1.3003294467926023,-1.1115893125534058
2575,NO061,2007,NO0612007,0.0,0.09170220792293547,-0.038097985088825226
2576,NO061,2008,NO0612008,0.0,-0.8508540987968445,-0.7355592846870422
2577,NO061,2009,NO0612009,0.0,-0.822856605052948,-0.7914295196533203
2578,NO061,2010,NO0612010,0.0,-1.4061288833618164,-1.457058668136597
2579,NO061,2011,NO0612011,0.0,0.23083974421024325,0.20712393522262573
2580,NO061,2012,NO0612012,0.0,-0.314310222864151,-0.3481949865818024
2581,NO062,1970,NO0621970,0.0,-2.5627570152282715,-2.5792312622070312
2582,NO062,1971,NO0621971,0.0,0.2543869614601135,0.3822874128818512
2583,NO062,1972,NO0621972,0.0,-1.8949365615844729,-1.9594807624816892
2584,NO062,1973,NO0621973,0.0,0.4039414525032044,0.5378450155258179
2585,NO062,1974,NO0621974,0.0,-2.1529266834259038,-2.3768444061279297
2586,NO062,1975,NO0621975,0.0,0.4916157424449921,0.7570798993110657
2587,NO062,1976,NO0621976,0.0,-2.0697453022003174,-1.5235755443572998
2588,NO062,1977,NO0621977,0.0,-1.8740118741989136,-1.8094329833984373
2589,NO062,1978,NO0621978,0.0,-0.7337198257446289,-0.7849588990211487
2590,NO062,1979,NO0621979,0.0,-0.8545151352882385,-0.9976407885551452
2591,NO062,1980,NO0621980,0.0,-2.2613797187805176,-2.2983934879302983
2592,NO062,1981,NO0621981,0.0,-1.4614087343215942,-1.3597619533538818
2593,NO062,1982,NO0621982,0.0,-1.7338724136352541,-2.027437448501587
2594,NO062,1983,NO0621983,0.0,0.6647667288780212,0.3827618062496185
2595,NO062,1984,NO0621984,0.0,-1.3274062871932983,-1.6409255266189575
2596,NO062,1985,NO0621985,0.0,-0.25812530517578125,-0.3326724171638489
2597,NO062,1986,NO0621986,0.0,-1.4045026302337646,-1.4698127508163452
2598,NO062,1987,NO0621987,0.0,-0.4252115786075592,-0.6192646622657776
2599,NO062,1988,NO0621988,0.0,-0.467311292886734,-0.4728040099143982
2600,NO062,1989,NO0621989,0.0,0.4004161357879639,0.4156671762466431
2601,NO062,1990,NO0621990,0.0,0.331339031457901,0.3045596778392792
2602,NO062,1991,NO0621991,0.0,-0.8602783083915709,-1.1343848705291748
2603,NO062,1992,NO0621992,0.0,-0.1573828160762787,-0.04973485693335533
2604,NO062,1993,NO0621993,0.0,-0.6414310336112976,-0.8833671808242798
2605,NO062,1994,NO0621994,0.0,-1.2130903005599976,-1.251564383506775
2606,NO062,1995,NO0621995,0.0,0.0744195207953453,-0.2765709161758423
2607,NO062,1996,NO0621996,0.0,-2.5645215511322017,-2.3441858291625977
2608,NO062,1997,NO0621997,0.0,0.4020920991897583,0.4440727531909943
2609,NO062,1998,NO0621998,0.0,0.17260435223579407,0.029326165094971657
2610,NO062,1999,NO0621999,0.0,-0.5842400789260864,-0.6207050681114197
2611,NO062,2000,NO0622000,0.0,-0.7928100824356079,-0.8683692812919617
2612,NO062,2001,NO0622001,0.0,0.2773013114929199,0.1105712354183197
2613,NO062,2002,NO0622002,1.0,-1.802822709083557,-1.5796777009963991
2614,NO062,2003,NO0622003,0.0,-0.37838950753211975,-0.31188711524009705
2615,NO062,2004,NO0622004,0.0,-0.3278403878211975,-0.3895956873893738
2616,NO062,2005,NO0622005,0.0,0.06673947721719742,0.1026105210185051
2617,NO062,2006,NO0622006,0.0,-0.7009920477867126,-0.4605441689491272
2618,NO062,2007,NO0622007,0.0,-0.7721302509307861,-0.8502891659736633
2619,NO062,2008,NO0622008,0.0,-1.3889182806015017,-1.2184373140335083
2620,NO062,2009,NO0622009,0.0,-0.5360913276672363,-0.3980819284915924
2621,NO062,2010,NO0622010,0.0,-2.0918638706207275,-1.8155165910720823
2622,NO062,2011,NO0622011,0.0,0.6158095598220825,0.608704686164856
2623,NO062,2012,NO0622012,0.0,-0.6572504043579102,-0.6968016028404236
2624,NO071,1970,NO0711970,0.0,-2.243408679962158,-1.9608932733535769
2625,NO071,1971,NO0711971,0.0,0.9656299948692322,0.9404487013816832
2626,NO071,1972,NO0711972,0.0,-0.4676085710525513,-0.3192483782768249
2627,NO071,1973,NO0711973,0.0,0.4913756549358368,0.7533382773399353
2628,NO071,1974,NO0711974,0.0,-1.9778435230255127,-1.9515485763549805
2629,NO071,1975,NO0711975,0.0,0.8202432990074158,1.04434072971344
2630,NO071,1976,NO0711976,0.0,-1.8674776554107664,-1.6314830780029297
2631,NO071,1977,NO0711977,0.0,-1.139496684074402,-1.0947551727294922
2632,NO071,1978,NO0711978,0.0,-1.3575854301452637,-1.0103224515914917
2633,NO071,1979,NO0711979,0.0,-1.5080817937850952,-1.3518481254577637
2634,NO071,1980,NO0711980,0.0,-2.54639744758606,-2.4548842906951904
2635,NO071,1981,NO0711981,0.0,-1.4317442178726196,-1.3390564918518066
2636,NO071,1982,NO0711982,0.0,-0.4837437570095062,-0.619397759437561
2637,NO071,1983,NO0711983,0.0,0.9581067562103271,0.7516708970069885
2638,NO071,1984,NO0711984,0.0,-1.9204689264297483,-1.7341933250427246
2639,NO071,1985,NO0711985,0.0,-0.4667527675628662,-0.5600369572639465
2640,NO071,1986,NO0711986,0.0,-2.2261121273040767,-1.8947714567184448
2641,NO071,1987,NO0711987,0.0,-2.23098373413086,-1.7857657670974731
2642,NO071,1988,NO0711988,0.0,-2.346590518951416,-1.9708648920059204
2643,NO071,1989,NO0711989,0.0,-0.7950447797775269,-0.9525294303894044
2644,NO071,1990,NO0711990,0.0,-1.0615099668502808,-1.1342389583587646
